Period;Time_sec;Home_0_Metabolic_power;Home_1_Metabolic_power;Home_2_Metabolic_power;Home_3_Metabolic_power;Home_4_Metabolic_power;Home_5_Metabolic_power;Home_6_Metabolic_power;Home_7_Metabolic_power;Home_8_Metabolic_power;Home_9_Metabolic_power;Home_10_Metabolic_power;Home_11_Metabolic_power;Home_12_Metabolic_power;Home_13_Metabolic_power;Home_14_Metabolic_power;Home_15_Metabolic_power;Home_16_Metabolic_power;time;official_clock
1.0;2405.0;22980.65622222144;62995.49403931797;70548.7182141165;72150.84714071499;68244.54111593659;54801.267368729284;61953.78857555814;62761.19758083289;55090.46630045234;63246.93501447266;63868.904458037105;;;;;;;41;41
1.0;2406.0;22873.268190851773;63019.7185831864;70579.41166236444;72340.45812963527;68208.37461874602;54780.11679717552;61880.648234540626;62856.119880403756;55666.85924554836;63262.261835712794;63860.52485747337;;;;;;;41;41
1.0;2407.0;22648.571716879796;62463.560126968325;70098.09562539562;72381.88498716922;68075.18588333036;54783.6100566477;61846.447521018155;62890.492490615004;55878.980857171984;63299.550345832584;63892.87646135864;;;;;;;41;41
1.0;2408.0;22684.064554906265;62275.909490914724;69895.78713080566;72316.98685813101;67958.8541993365;54860.194757737714;61720.18737846787;62594.366472733964;55897.745778895005;63527.55496398162;63912.56844607981;;;;;;;41;41
1.0;2409.0;22744.590973553193;62204.97215685579;69943.81081526326;72468.70123646379;67934.74346967223;55246.11878280552;61586.40822960047;61881.2462220642;56006.05817312876;63520.46316315273;63959.5124415115;;;;;;;41;41
1.0;2410.0;22813.538150372053;61999.79669481569;69964.83504487277;72776.14768284048;67890.38689682308;55766.506142606406;61584.74045312902;61703.2150868568;56449.152894413244;63595.029085824324;64114.30304480516;;;;;;;41;41
1.0;2411.0;22974.633794210604;62030.465844707156;69900.82316275622;72552.7216532203;67633.88861779457;56577.33062823345;61978.96880452901;61506.3559693071;56758.66649885027;63748.47546440522;64504.235830194455;;;;;;;41;41
1.0;2412.0;23083.358253003775;62116.42267283058;69859.49056313628;72507.89387663644;67563.82326381319;56857.65240994035;62517.158048095785;61970.4267996057;56988.44294093487;64392.60668091695;65136.98722414304;;;;;;;41;41
1.0;2413.0;23112.149121767063;62213.498295493264;70120.27828866616;72623.67361718407;67587.261307105;57497.35311670694;62669.13708244671;62425.52279000201;57313.70096005364;64973.571766855726;65777.02556422258;;;;;;;41;41
1.0;2414.0;23076.79168036784;62410.95190691219;70839.7492710467;73013.18225004012;67653.95559740096;58018.998360469835;63165.635842622934;63165.36727338899;57627.10667262315;65732.98106196425;66331.2029796061;;;;;;;41;41
1.0;2415.0;23041.025898620905;63049.75182805686;71727.71930608671;73620.39694575626;67646.3906023676;58316.987953749674;63792.742653490815;64054.605639173875;57889.37016113285;66293.8099402671;67014.02496537461;;;;;;;41;41
1.0;2416.0;22981.163379212492;63584.093359908555;72564.6812493713;73908.22750762243;67632.22412684243;58571.49070083735;64040.34469512288;64573.533350721795;58090.56248708649;66565.32380865529;67443.17562312844;;;;;;;41;41
1.0;2417.0;22989.630562854516;64041.76458028241;72850.8410744358;74057.08548508819;67650.37185413572;58676.736804476815;64155.69846976545;64777.67931299946;58214.982988211814;66756.25659280056;67618.07944316909;;;;;;;41;41
1.0;2418.0;22882.620578124624;64251.547243108675;72946.12249058824;74137.86821782548;67669.14092438298;58660.861394032196;64201.835964555474;64804.56819840309;58271.70622132518;66825.06058455844;67757.15695522606;;;;;;;41;41
1.0;2419.0;22604.24898062819;64249.602568076065;72911.27332385434;74188.78293283317;67657.81787909589;58618.72690762301;63799.62591790282;64858.722794921596;58296.95199251212;66815.64763754416;67745.2037783384;;;;;;;41;41
1.0;2420.0;22505.300461863597;64282.883143608735;72983.06793447075;74258.64259312891;67611.36077578919;58644.2515309646;63411.80081294789;64907.40412664739;58255.84417444318;66810.80813253197;67689.3902011938;;;;;;;41;41
1.0;2421.0;22536.31564189213;64505.07934929112;73023.86761457607;74309.95425560807;67600.79966779766;58742.88758750001;63197.42204911173;64925.38213171837;58329.45867805456;66908.26453882601;67710.81209623587;;;;;;;41;41
1.0;2422.0;22577.949217437956;64739.136886069275;73097.0052490733;74415.75090660366;67586.8796705212;58911.82541475228;63094.413936200086;64967.570742358395;58585.19144521711;66960.12414795386;67766.36928001545;;;;;;;41;41
1.0;2423.0;22627.53618550723;64984.202593360904;73190.16244580818;74529.23156767107;67517.42047960307;59308.19331440823;63050.4420613783;65012.65273519944;58668.664979834764;66927.65776683076;67833.70030425038;;;;;;;41;41
1.0;2424.0;22685.374663013914;65202.0951091079;73195.36927165225;74645.64075556619;67248.4132819627;59683.22571512579;63006.03065795996;64933.38662125526;58283.953022666276;66935.8890043002;67926.62553418051;;;;;;;41;41
1.0;2425.0;22691.87384475339;65448.90176691387;73153.36300238348;74588.30214145273;66751.92503218491;59870.11531478984;62676.68702171557;64865.78544620528;57542.29433311034;66974.35971601578;67881.33607847906;;;;;;;41;41
1.0;2426.0;22816.134479106317;65572.28311822629;72853.15162268918;73934.62687389531;66400.46436111766;59911.5015677844;62020.65354921909;64831.66537731276;56818.17646391384;66986.21261114704;67536.63181963495;;;;;;;41;41
1.0;2427.0;22946.551471255134;65544.00067608569;72655.8549425965;73341.60677636998;65894.34874688457;59776.37147947198;61544.91392567379;64601.17546810964;56207.605059595546;66816.82264459564;67066.57817158975;;;;;;;41;41
1.0;2428.0;22948.198165785318;65280.01741725563;72400.58015316802;72768.71133745756;65520.91441343629;59556.792041317996;61180.30622413198;64286.00623870617;56099.60288586384;66508.70164257355;66360.58804675675;;;;;;;41;41
1.0;2429.0;23027.525831680934;65030.515940414465;72141.01026452337;72491.3799636561;64970.85318377546;59317.67776826587;60824.82801820016;64059.67172452205;55878.455769309534;66159.62108782175;65923.45041035659;;;;;;;41;41
1.0;2430.0;23177.78282865637;64940.84919989232;71856.11940343703;72314.00116634785;64525.27260552226;59108.64535082471;60584.20069342463;63840.92431038933;55647.85525520835;65963.223637898;65535.04229309167;;;;;;;41;41
1.0;2431.0;23221.657708132145;64824.20693015682;71645.64391984203;72139.29937150775;64291.613851334674;58767.66560334198;60430.997234923736;63641.20932376514;55528.19811095651;65834.22182750191;65264.98115299716;;;;;;;41;41
1.0;2432.0;23191.48977690628;64663.98948025872;71412.07426202502;71900.26958409022;64083.06057913664;58261.599457024226;60272.66773922529;63531.52198346216;55019.86337492418;65492.99144808621;64953.68681243253;;;;;;;41;41
1.0;2433.0;23467.211115137703;64472.614554543274;71154.67797237093;71646.54416387355;63817.35237470258;57872.33432938777;60136.67342034134;63442.27268281615;54209.155016774755;65187.66168480446;64667.62015986261;;;;;;;41;41
1.0;2434.0;23968.136269877334;64331.20093520517;70932.6047363157;71529.51469996606;63594.21710889221;57629.344055687965;60062.31599447062;63367.252812202794;53981.70165016596;64903.600748662895;64515.147330760235;;;;;;;41;41
1.0;2435.0;24078.171070106047;64298.214347831796;70865.8581896807;71465.303492174;63515.44684065843;57542.57694527098;59993.73973729578;63309.81653019008;53902.02144972621;64807.2426150728;64449.962361190745;;;;;;;41;41
1.0;2436.0;24237.421686632773;64244.47674438538;70817.06968941989;71469.20678030352;63498.807022161294;57480.67736871324;59873.07184613173;63233.60292481225;53808.19887301408;64756.62830077468;64451.81524787331;;;;;;;41;41
1.0;2437.0;24353.24846108604;64165.19803993592;70827.45651237115;71487.1821424246;63517.95504732024;57417.818381403966;59743.9881508227;63073.27763545665;53738.54369141289;64732.75176538431;64484.61487418254;;;;;;;41;41
1.0;2438.0;24483.184880769084;64072.92977354696;70921.88573235052;71443.13774787454;63582.572635132354;57343.66610862891;59626.26948287082;62890.47095110301;53638.97098774446;64678.561249560946;64537.09453282336;;;;;;;41;41
1.0;2439.0;24609.242525267342;63979.33205189866;70959.82534149857;71375.44292183944;63644.15213215966;57256.900364089815;59475.38773990997;62753.692491049456;53525.65618589085;64591.80767953206;64583.215820460326;;;;;;;41;41
1.0;2440.0;24724.963943721945;63866.79172526163;70953.03058963567;71352.16956048425;63659.244693125795;57243.43355339289;59350.558125437965;62647.78207039832;53458.66800649136;64501.72525956444;64599.92684063238;;;;;;;41;41
1.0;2441.0;24793.23402849077;63699.6717781147;70937.43639489403;71298.26856065929;63608.55876176129;57232.74973675529;59248.633718715835;62533.266628487334;53391.34846730111;64403.84989149014;64564.09965198561;;;;;;;41;41
1.0;2442.0;24820.170664819438;63556.60087194713;70918.89424867956;71278.57747114485;63557.5694536652;57240.834010230974;59155.06385364752;62153.39656928696;53310.683135392734;64303.99335402849;64518.28662033681;;;;;;;41;41
1.0;2443.0;24797.622406217048;63404.182318472325;70906.44947764276;71260.84893052113;63520.83793508112;57206.366925946975;59062.47243756394;61845.375432301815;53243.15891750261;64214.3643523002;64435.61008092505;;;;;;;41;41
1.0;2444.0;24719.659001580556;63269.005687034165;70899.54587986648;71229.22170835883;63456.55162272758;57144.38031060355;58957.42205342144;61447.79784458729;53149.8471291101;64118.76115738936;64351.211721222826;;;;;;;41;41
1.0;2445.0;24651.272015122275;63130.362577216976;70841.90801451891;71141.90722061948;63380.625291872915;57074.62367274609;58827.49535279855;61265.0666579822;53090.54962578137;64037.955034334984;64267.12358621301;;;;;;;41;41
1.0;2446.0;24700.98050145844;63010.71205923274;70772.2156133695;71131.21645891288;63352.00546483417;57001.6111940319;58590.94145138988;61155.78490387669;53055.71254823923;63970.881890001096;64160.41254107141;;;;;;;41;41
1.0;2447.0;24788.713151618776;62898.111982730356;70681.75486535468;71143.52320197271;63337.939573186675;57013.09546768039;58342.32903519482;61057.357501293896;52991.56919579172;63911.808811652896;64070.65936189767;;;;;;;41;41
1.0;2448.0;24860.041498201062;62808.5955537861;70590.27119509767;71143.45925258467;63316.81895042859;57094.69601510563;58109.63171464353;60934.19927505383;52977.43651619012;63902.64013296133;63990.74517427541;;;;;;;41;41
1.0;2449.0;24840.730131813943;62719.61843171905;70542.27312172679;71121.43966559469;63303.01612051562;57187.95110165639;57910.96043905923;60810.24470647465;52930.855636246575;63900.767078525874;63921.644350049675;;;;;;;41;41
1.0;2450.0;24836.819488863344;62713.36172056976;70558.18717064921;71083.81094127512;63236.454575936055;57270.1397918014;57650.81442113676;60680.615809080715;52853.319806383755;63933.93940710791;63887.329959681956;;;;;;;41;41
1.0;2451.0;24829.728986200742;62708.23182144246;70590.22552751953;71055.15590525193;63169.0643136118;57342.43661284948;57351.58884495118;60533.82251406788;52776.947020259846;63979.39688481162;63881.54550053758;;;;;;;41;41
1.0;2452.0;24815.32316436038;62667.77493804068;70681.252914362;71022.15441760166;63185.62101158616;57411.0861960361;56993.6673994305;60245.20999130085;52699.13973686738;64030.57487940928;63885.004943661464;;;;;;;41;41
1.0;2453.0;24794.407079132954;62621.670820714244;70730.61619731646;71042.43662359106;63209.549718634546;57422.98571330848;56688.67113968444;59807.24104903113;52661.04008174701;64061.42793190064;63868.46190553053;;;;;;;41;41
1.0;2454.0;24860.65321017911;62579.38949553298;70737.32117140538;71089.32748763252;63237.5181753059;57446.946264091705;56523.06745805148;59570.935866835454;52672.22395859861;64069.09617571526;63849.006899716594;;;;;;;41;41
1.0;2455.0;24941.139687602776;62564.52225882761;70723.14395617676;71132.7101683963;63270.92936827162;57479.6427387974;56357.69552183154;59427.62873210126;52730.460976396396;64046.87599049363;63826.643330374005;;;;;;;41;41
1.0;2456.0;25047.114669606577;62581.34854112659;70745.47507617058;71182.56719370863;63320.386471914426;57476.23567273371;56203.95874125739;59365.56308862706;52787.51396856879;64047.19093504489;63827.12446938625;;;;;;;41;41
1.0;2457.0;25417.3722674328;62580.74809909722;70852.42792114888;71286.88403958164;63382.22320680201;57467.52122332562;56081.248147871716;59327.97349853913;52867.12119247687;64066.846389599305;63833.073056940135;;;;;;;41;41
1.0;2458.0;25649.37755068337;62764.536431628876;71328.77480751087;71723.71545858264;63517.6449955663;57566.5126571095;56152.81037923973;59513.60230171969;52974.62103208117;64076.22213221862;64198.93784116149;;;;;;;41;41
1.0;2459.0;25789.76736246863;63235.45482672865;72064.73937480469;72214.87641605314;64004.74101019064;57622.14161202777;56655.277547606376;59906.074302446505;53061.33886846631;64193.83772649834;64910.826809343256;;;;;;;41;41
1.0;2460.0;25839.264535736438;63724.51951911241;72432.49043097702;72430.13530427;64456.19488398694;57654.855929208265;57173.67678620601;60362.356594902056;53114.84083691342;64503.29003489045;65197.0873674951;;;;;;;41;41
1.0;2461.0;25972.33601126771;64160.7960478711;72739.30413795005;72805.27834741451;64829.23402406971;57713.61748764311;57510.0748588632;60744.11168370473;53209.4185993711;64864.059305919225;65431.76379638434;;;;;;;42;42
1.0;2462.0;26264.205035310875;64577.17340812453;72835.89701444237;73183.65705631473;65326.20163683458;57753.24664204036;57716.89093707123;60939.243947249444;53303.92176836615;65099.62387607806;65625.41192485494;;;;;;;42;42
1.0;2463.0;27080.317220496545;64830.26034445814;72844.6751739897;73384.87020153849;65579.13224708466;57735.309868049444;57838.63756024193;61287.54276732965;53320.31323735159;65199.41596949246;65721.40283045331;;;;;;;42;42
1.0;2464.0;27456.947053942346;64946.82405422668;72796.45359172046;73761.86994081631;65693.4772168917;57731.743504749975;57882.658505230764;61371.120910100835;53290.26138001756;65304.78176699167;65779.96996167554;;;;;;;42;42
1.0;2465.0;27645.00409938912;65266.64675330212;72791.8436931515;74151.78399519697;65968.54434492005;57744.84058367656;57972.17880234364;61384.473839703445;53375.94330965418;65422.77572129964;65927.81509167842;;;;;;;42;42
1.0;2466.0;27737.456012219336;65744.75713042932;72759.85632856055;74376.06122057165;66393.00349730895;57795.734901168915;58069.629343127504;61403.724132184005;53470.14685146553;65602.32021081695;66058.4402528425;;;;;;;42;42
1.0;2467.0;27806.873555748967;66139.62220949278;72722.03571842419;74512.34665374254;66733.99203530025;57770.17068832497;58176.919926345756;61425.83410614267;53525.86985802517;65772.71300327782;66176.79744559308;;;;;;;42;42
1.0;2468.0;27838.343431511006;66461.12110502564;72759.42967445464;74628.54196092804;66953.52398431093;57778.317885034616;58301.37609362945;61465.622122833876;53583.8867687626;65934.32847799458;66285.24719762598;;;;;;;42;42
1.0;2469.0;27853.239166500276;66756.34250123226;72789.61951125617;74702.37190433184;67104.85390108396;57807.30983724923;58413.23089285545;61520.233833937375;53671.88417320858;66046.6394374384;66372.71666329175;;;;;;;42;42
1.0;2470.0;27909.661744260615;66997.25155466265;72912.63433795577;74801.46404432713;67193.98668825442;57826.96464743318;58490.0595206911;61561.34580830558;53567.0120004949;66102.73934788973;66453.97579350624;;;;;;;42;42
1.0;2471.0;28007.87733986906;67174.72629863722;72957.42752968817;74884.16375506707;67089.22138688415;57870.46907418325;58530.44592771357;61511.83108941519;53505.40641585501;66356.56933560417;66530.49815636799;;;;;;;42;42
1.0;2472.0;28120.44511785197;67276.17126381937;72829.15829376929;74956.79784412104;67059.67213397886;57891.940442591236;58591.77966866143;61508.10824809552;53290.001852640744;66561.95620513713;66540.69902336529;;;;;;;42;42
1.0;2473.0;28219.904266745285;67362.80885935546;72765.90863676657;75023.16882574193;67063.85696588973;57835.584476800796;58599.149396575944;61479.6461805673;52847.12174005844;66697.94088772661;66550.43815727875;;;;;;;42;42
1.0;2474.0;28302.355715680562;67418.63322363842;72513.5445858952;75116.25557208474;67063.46803197607;57144.228661257876;58433.84082530468;61443.693915747484;52142.461970072276;66794.06672097789;66567.87270805734;;;;;;;42;42
1.0;2475.0;28422.470893776008;67532.04223952375;72212.43419004265;75185.23863796014;67099.24817042888;56972.47735393304;58190.180612513686;61149.59499767546;51989.63462925582;66849.9656600636;66577.61694014753;;;;;;;42;42
1.0;2476.0;28531.79714045532;67628.9920855437;72070.02969937627;74981.53270390336;66975.57354315184;56713.54907344281;57880.20760320654;60789.41250805494;51693.96915415721;66774.68892731964;66592.42308554609;;;;;;;42;42
1.0;2477.0;28609.747822950747;67696.30740694389;72379.37129567326;74635.579448562;66854.91757919907;56169.075194583565;57160.970182879995;60515.96105707925;51478.18238668138;66682.28278742086;66409.06160219986;;;;;;;42;42
1.0;2478.0;28699.41632081264;67778.84360143432;72618.27357503206;74454.07221613494;66771.52164219481;55789.47918972832;56803.81068943986;60301.13067583073;51359.20063024032;66587.4007373408;66113.92019396226;;;;;;;42;42
1.0;2479.0;28811.083284963253;67830.13172862315;72697.73856032426;74379.70080177352;66732.06328811898;55646.42110804542;56643.768389893194;60134.25481900569;51252.30688805001;66617.54436609181;65967.61521018269;;;;;;;42;42
1.0;2480.0;29011.26140687674;67765.48631161735;72634.27130686345;74333.5211983673;66807.70259289494;55567.689315666204;56610.314138455775;60024.678170601284;51198.108761724216;66743.88745078386;65892.0111433164;;;;;;;42;42
1.0;2481.0;29390.62950979353;67730.21180145149;72702.96466705648;74483.15677538735;66902.90772471695;55615.34137638237;56997.89888671276;60124.00507444099;50731.225877652476;66952.68777830186;65927.88435468682;;;;;;;42;42
1.0;2482.0;29575.243739419304;67835.09713767158;72761.77767120901;74788.53395152817;67057.22801544328;55695.075022221936;57364.65663094915;60496.538290193865;50643.493304587835;67045.77498984175;66249.26901872794;;;;;;;42;42
1.0;2483.0;29748.542534193028;68162.99189335681;72581.25003892518;75117.60337979923;67164.70746212413;56205.39172194563;57809.93052304765;60767.78814475567;50313.4695474288;67032.7674534171;66606.81604842524;;;;;;;42;42
1.0;2484.0;29851.492218269264;68422.15157294722;72208.62748437768;75178.6129833496;67225.1245047841;57009.07883376764;58173.1437360824;60997.925085006325;50390.188226143866;67145.21353527265;67025.79248626526;;;;;;;42;42
1.0;2485.0;29951.907768273195;68526.54101515812;71883.95685094652;75010.01879244162;67193.45983538855;57288.399249314774;58484.91955173439;61116.87156977944;50257.2091365356;67170.85296181923;67189.60065768365;;;;;;;42;42
1.0;2486.0;30013.172466102274;68651.42935908993;71882.53664552713;74610.85416444376;67182.8793949122;57342.40607054755;58629.425840541444;61028.63983248077;50018.46370137582;67247.86599121454;67688.56495921436;;;;;;;42;42
1.0;2487.0;30088.148067606493;68820.55411434465;71872.15278609263;73924.97628068239;67084.44277880657;57382.894700809855;58631.914430637655;60715.366797490955;49679.689538670296;66959.61179774044;67635.98396204086;;;;;;;42;42
1.0;2488.0;30124.92525493199;68902.13162067845;71017.8669310537;73378.59781419534;66724.66771187031;57328.39787008314;58410.8495790617;60489.68772384775;49377.78075773259;66452.05333153502;67074.35510879564;;;;;;;42;42
1.0;2489.0;30080.84506670073;68524.18172231168;70213.4105031623;72631.62173884053;66397.76924355414;56409.43297817991;57791.20868861143;60168.68892597418;49248.091417081494;66211.64081496597;66491.4275768098;;;;;;;42;42
1.0;2490.0;29851.96220028268;67828.6769894372;70037.58107790166;71947.9740186993;66214.19828269881;55565.85620330011;57083.368851742634;59579.848507779716;49203.54938502863;65781.84195057524;66199.87784931748;;;;;;;42;42
1.0;2491.0;29520.468871515433;66873.38651641065;69800.4292504519;71214.68960689413;66073.51975230758;55458.73221372772;56695.69869539696;58770.739757663214;49033.27528162087;64949.230541663834;66300.49409050566;;;;;;;42;42
1.0;2492.0;29191.762552557313;65816.3554173271;69563.88090533961;70827.84569785035;65693.61671777726;55235.48022158234;56078.76070108815;58102.153713062304;49022.99955704492;64395.97162953038;65792.54492358734;;;;;;;42;42
1.0;2493.0;28952.676170512634;65155.88832413236;69764.70191962065;70767.12502742231;65494.7193068003;55053.56545766097;55891.207077195504;57709.416882795944;49027.024394181324;64203.25702754461;65669.60259593673;;;;;;;42;42
1.0;2494.0;28787.46920589818;64941.03728485391;70133.02791950338;70672.32034839968;65297.13394629022;55058.138095002316;55834.638828650386;57482.153576732715;48973.11340100205;63940.27975699202;65912.84132749033;;;;;;;42;42
1.0;2495.0;28714.175319184305;64768.19213489118;70104.24407118025;70635.55959524924;65038.28846233803;55041.404137162186;55728.5887122586;57305.916665186676;48711.95565789689;63373.87437367515;65971.1966444979;;;;;;;42;42
1.0;2496.0;28663.649290790134;64419.78919522581;70145.14580133729;70571.26024900228;64845.142771973675;55133.02384401147;55526.59953396427;57124.26602812217;48457.582930018536;62945.01398887849;66113.69957817445;;;;;;;42;42
1.0;2497.0;28648.45370371791;64075.544558705595;70237.5914664079;70437.6514306983;64808.36066845045;55001.22502437263;55284.56218664622;56979.40072463856;48200.46270691091;62786.96185698745;66172.79605534924;;;;;;;42;42
1.0;2498.0;28660.88201210277;63691.56012292724;70086.48255122328;70321.77626194523;64851.706585993095;54921.49195429848;54995.134864097556;56817.93995755936;47948.302478915975;62595.720352908465;66061.23863769826;;;;;;;42;42
1.0;2499.0;28688.189705968816;63276.63343907466;69910.9636968977;70260.25304185395;64763.253056363814;54835.45092751544;54989.461005243;56749.63599922499;47663.80985761207;62368.54220176279;66158.03820059175;;;;;;;42;42
1.0;2500.0;28734.629739073633;63355.11724487363;69938.02690690744;70749.7816893526;65596.97879538257;54812.926781236834;55427.5934219376;57225.89776752147;47466.25137349437;62490.20850335703;66525.8049010563;;;;;;;42;42
1.0;2501.0;28771.879786356334;63364.19112506265;69970.0854367012;71374.28864034517;66149.85519781627;54805.274558351484;55576.30141719187;57558.316035161886;47772.24005452465;62664.875682008686;67052.62805851188;;;;;;;42;42
1.0;2502.0;28929.854524627415;63396.34816163793;70231.5001535643;71634.88532674633;66058.82970582115;54835.109154481645;55690.726709059614;57920.012923645154;48095.94514358988;62953.931964866264;67783.34688668365;;;;;;;42;42
1.0;2503.0;29118.37604626971;63427.7899973497;70303.16908223432;71614.22693224247;66013.26123075833;54867.05730557741;55821.80297232868;58273.58984617158;48143.40211423074;63174.62741862227;68124.61441073589;;;;;;;42;42
1.0;2504.0;29211.39761846697;63506.70444704616;70262.77767134109;71614.35106903578;66015.2186779907;54904.817366083946;56318.679641406015;58377.11464530549;48078.32479223769;63600.53321613108;68180.35307545564;;;;;;;42;42
1.0;2505.0;29426.53150340315;63675.74032012224;70180.71003622349;71587.92175187636;66035.05524090465;55048.3531773863;56471.488075573994;58401.678769615835;47967.80811839356;63908.45562571574;68163.66121068451;;;;;;;42;42
1.0;2506.0;29605.114729833705;63770.405171050435;70317.48486478612;71624.83586243549;66203.33647954525;55170.86618164691;56470.23316109717;58359.09064773573;47965.47983159909;63963.441002712556;68101.3663015849;;;;;;;42;42
1.0;2507.0;29651.874279084153;63879.08134183657;70963.8274314943;71856.24512364202;66085.99009032107;55030.705628814976;56337.52305412922;58345.31620608655;48237.16445660402;64127.289960220485;67893.58437799351;;;;;;;42;42
1.0;2508.0;29591.344016525058;63815.49494807595;70869.56680125832;71902.22440772709;65314.87001942295;54335.40868289618;55971.98532987866;58044.179292976914;48582.654488321816;64057.93978865994;67586.98073245873;;;;;;;42;42
1.0;2509.0;29451.265704455865;63780.44109415599;70478.19340032208;71672.8580292913;64676.30841674239;53732.149462709705;55473.17063265084;57678.76815215788;48767.09790598753;63557.41573625438;67401.54271579988;;;;;;;42;42
1.0;2510.0;29187.003244063962;63646.657775111475;70051.08371950222;70906.42879425193;64401.98829268958;53445.47035570387;55226.04515815135;57292.795592376926;48918.1158483336;62899.772556167074;67186.9746330838;;;;;;;42;42
1.0;2511.0;29072.366543938875;63441.16896667858;69970.6910649527;70633.90608239605;64473.88358368103;53346.64683342598;55173.26310675983;57162.32878154972;49140.28245829712;62663.583806345945;66831.51364131687;;;;;;;42;42
1.0;2512.0;29110.62666982815;63722.43884061231;70038.85281694889;70538.83865827198;64382.48499602748;53335.51842107254;55199.35184294214;57460.12176637192;49417.011968413455;62624.041528191505;66698.86190204021;;;;;;;42;42
1.0;2513.0;29155.047588912937;64509.959953234786;70023.21856004024;70634.10657067584;64252.469842432954;53349.515772878025;55278.941559851;57755.016653014514;49773.562876254895;62652.17858268435;66603.13753939187;;;;;;;42;42
1.0;2514.0;29221.785679313303;64788.70697607557;70048.81523546412;70615.59965719366;64013.1014099224;53351.92365963398;55359.08637480012;57853.02227631698;50231.244416491274;62752.68044613461;66461.33187212376;;;;;;;42;42
1.0;2515.0;29303.509308692017;65006.23161740065;70400.41987263886;70576.53574571518;63885.503274098046;53282.66173995446;55368.803572086006;58036.03749669213;50403.87227619113;62911.63405993502;66396.59513057064;;;;;;;42;42
1.0;2516.0;29379.204527134774;65352.87224269891;70771.85400805339;70592.03823175735;63780.20528576626;53243.091610006435;55356.05285084101;58171.21364407992;50608.10164492106;62837.291496090154;66384.51120788725;;;;;;;42;42
1.0;2517.0;29418.462799214438;65480.75188336566;70812.03317141035;70564.17443708154;63820.13067963716;53242.156455408214;55401.95433559519;58231.92713898002;50646.1506363375;62882.07031513747;66263.06330123142;;;;;;;42;42
1.0;2518.0;29425.983690107114;65531.99350264533;70617.11152532243;70601.96695784733;63898.77871422027;53256.33303451744;55723.99630179917;58316.11975401444;50666.70104986469;63075.72905046527;66157.86090111748;;;;;;;42;42
1.0;2519.0;29444.88702533076;65600.51427168949;70569.89958135033;70624.40052729544;63708.993609093224;53417.18114077869;56074.82191494998;58414.664754230485;50784.07760040735;63386.35947841715;66149.79710749653;;;;;;;42;42
1.0;2520.0;29472.396147578056;65673.32296605175;70567.86312168499;70546.09788568628;63526.089771311;53354.27010264235;56107.98401845009;58694.31780184349;50846.041213226614;63749.251374953164;65847.6795140459;;;;;;;42;42
1.0;2521.0;29442.308537682315;65612.5641037174;70631.1110855775;70558.65738035139;63450.35174862093;53266.833861157706;55985.42746772096;58671.3657462287;50858.5888223653;63917.06893334341;65907.05781307972;;;;;;;43;43
1.0;2522.0;29372.298921606758;65274.739100081286;70612.29421018428;70569.36669181958;63240.51230637227;53178.08938985099;55836.75795993931;58635.46886770336;50820.43815552792;63938.43473948273;65991.24109823824;;;;;;;43;43
1.0;2523.0;29319.198989298515;65230.702969766025;70563.7892811863;70523.79951040343;63073.480761708764;53110.295070118205;55782.77671561515;58594.77613101101;50586.41466208055;64184.49490589922;66059.6367100364;;;;;;;43;43
1.0;2524.0;29259.856407163992;65316.16295698764;70238.7193428608;70395.66326861636;63023.99196329624;53038.02237500377;55695.832987720656;58528.71963326657;49878.55966031794;64268.742603438004;66121.02642503475;;;;;;;43;43
1.0;2525.0;29215.486257782435;65260.55140667734;69902.77842714798;70352.02516534613;62998.81099066906;53013.7132793959;55570.221087135404;58341.609108831944;49276.89844881842;64209.3984946086;66089.41355097154;;;;;;;43;43
1.0;2526.0;29244.678479854687;64996.33569078872;69635.80146467205;69844.27864649634;62968.78086998786;52976.5641530782;55532.73270956867;58235.36348523297;49033.46766825592;64071.88057550092;66054.51176748017;;;;;;;43;43
1.0;2527.0;29213.649355750884;64894.07416989279;69377.97877572672;69138.13448655381;62861.258114260854;52911.01096144115;55344.00457624442;58092.85379401865;48894.91242698427;64019.58934324804;66046.02338792985;;;;;;;43;43
1.0;2528.0;29155.949662908097;64683.61094318873;69467.76732278788;68577.03758336506;62762.66686120583;52885.78146656656;54959.67101653646;57785.872776925826;48750.204080249205;64083.91257587105;65980.84068250911;;;;;;;43;43
1.0;2529.0;29106.40440224436;64521.80403102612;70244.64515542086;68452.88514665808;62740.79736708373;52901.39047706563;55383.7988540929;57395.19089725292;48785.8243823396;64370.917586858275;65751.92351162841;;;;;;;43;43
1.0;2530.0;29089.83799335232;64570.853820745426;70568.51468218271;69015.37749114016;62746.76196105566;52932.27018827532;56243.5622777682;57344.58399625687;48795.49974943252;64767.2496020613;65838.79805390268;;;;;;;43;43
1.0;2531.0;29286.26577129167;65043.4972382468;71157.16382923587;69251.64955015056;62633.27692607525;52996.29682379861;56532.177414427315;57809.57214004311;48529.09593782756;65134.69705332263;65951.6170706637;;;;;;;43;43
1.0;2532.0;29565.95139883318;65570.34857251696;71444.09265425125;69430.74903776852;62586.274190062024;53114.75051652314;56633.958632554495;58098.966762029464;48476.77186670181;65569.8174875602;65951.60829929098;;;;;;;43;43
