Period;Time_sec;Away_0_Metabolic_power;Away_1_Metabolic_power;Away_2_Metabolic_power;Away_3_Metabolic_power;Away_4_Metabolic_power;Away_5_Metabolic_power;Away_6_Metabolic_power;Away_7_Metabolic_power;Away_8_Metabolic_power;Away_9_Metabolic_power;Away_10_Metabolic_power;Away_11_Metabolic_power;Away_12_Metabolic_power;Away_13_Metabolic_power;Away_14_Metabolic_power;Away_15_Metabolic_power;Away_16_Metabolic_power;Away_17_Metabolic_power;Away_18_Metabolic_power;Away_19_Metabolic_power;time;official_clock
1.0;3067.0;25019.368193353985;54387.82082789906;57449.63603654512;44575.66315440487;56054.184022761256;60979.30044758198;51245.277447401066;49945.93678564909;52889.619777381726;52711.79736747446;53001.673148827955;;;;;;;;;;52;45'+7
2.0;3067.0;25062.294649302316;54518.32820588386;57463.96093438989;44610.97693035999;56179.84600281828;61143.58277130624;51326.989923524474;49978.75101838051;52877.67567451732;52742.50336601888;53033.062854022195;;;;;87.8536578486828;310.7519521361096;;;;52;52
2.0;3068.0;25185.731435034148;54908.20336187315;57455.48910245543;44684.14752625185;56633.95484164336;61940.60799500123;51570.13949709449;49999.00764541441;52810.447457404785;52925.72509388863;53180.45921311507;;;;;306.33284626194404;975.974330577004;;;;52;52
2.0;3069.0;25270.389519606568;55239.10624783579;57447.001980789966;44800.983644782464;57016.93255503555;62487.590186254456;51807.31730729454;49999.15641163668;52748.25902490431;53202.9273363608;53387.559218621616;;;;;743.1460638326741;1576.4410480872593;;;;52;52
2.0;3070.0;25474.037460103238;55431.1997932464;57443.09597403838;44910.60629370044;57190.1691287919;62722.815901687325;52078.20232007885;50009.29697297679;52688.34785904143;53286.06181553789;53427.65572418691;;;;;1003.0445892320802;1861.7953006278915;;;;52;52
2.0;3071.0;25748.29535801296;55546.58688056397;57440.19669844625;45000.503035456044;57280.90971592917;62785.02513788095;52374.82425764352;49968.372385089664;52634.7936057314;53307.336969391836;53633.74786315801;;;;;1364.9126069528618;2082.26607690092;;;;52;52
2.0;3072.0;25867.13757788076;55683.14376241781;57438.23496379108;45058.525454868526;57462.39191813553;63162.80829160012;52696.719757044855;49954.7843761048;52584.38143229224;53421.26845063849;53864.88552966811;;;;;1660.5570892809058;2396.9214618064434;;;;52;52
2.0;3073.0;25938.273356906466;55822.09688303315;57429.67272795228;45178.98852610249;57660.60891435103;63515.472479745156;52905.66058762136;49950.98067341995;52547.18021654507;53920.001454932106;53946.752632723554;;;;;2020.7805262024244;2581.635268759708;;;;52;52
2.0;3074.0;26038.673136569756;55907.987296283405;57423.466243429306;45296.265431713226;57780.50026225868;63598.24886227458;53018.67811173839;50017.22254725404;52527.049607101726;54277.11604713609;54034.14476759987;;;;;2345.9116779789647;2704.2257827165495;;;;52;52
2.0;3075.0;26128.76623859467;56079.32102936384;57421.133343553265;45478.458769593744;57920.30541093074;63709.94530301653;53233.50381024554;50082.45583268309;52522.099385146576;54370.05043750792;54143.98706882812;;;;;2620.9303416226408;2781.2042850878624;;;;52;52
2.0;3076.0;26202.201991267368;56213.0963663362;57419.15953035077;45622.28063113223;58102.126750033916;63796.75690158749;53441.618440572696;50158.76091722242;52518.50071173744;54823.129906182876;54125.2931319359;;;;;3307.2596055498566;2886.142753880334;;;;52;52
2.0;3077.0;26248.604569457588;56602.38535088328;57416.97213415131;45782.95165473528;58683.26466510459;63884.144462337164;53511.93097045651;50246.880840403464;52515.563803265795;55216.229427991835;54104.54586495237;;;;;3728.1313627662403;2991.671818434021;;;;52;52
2.0;3078.0;26310.181482752952;57296.560423207935;57413.74375684809;45973.04645835445;59628.135741290025;64427.18774775094;53564.559891230485;50340.28288921088;52512.78141483203;55548.59100139592;54250.38724625356;;;;;4328.812213483674;3359.7509586507535;;;;52;52
2.0;3079.0;26423.525058661864;57829.86909561524;57410.05160085626;46135.11561744169;60379.958834834826;65395.730577982984;53650.95812769594;50393.607074021165;52510.21928063016;55742.9494734135;54558.4393589663;;;;;4874.387109105767;3873.07140981014;;;;52;52
2.0;3080.0;26524.509037313197;58379.404921909256;57407.83703254085;46294.223929287895;60922.46160832346;65822.97142266404;53866.322630292045;50640.514938739434;52507.63450619036;55872.58727040397;54985.56857316253;;;;;5323.315741971042;4404.30289206468;;;;52;52
2.0;3081.0;26614.86617700965;59033.5738204902;57403.88841075814;46476.280912956456;61191.64507668884;66084.85985455295;54335.5908322351;51100.33118878708;52506.5460498816;56118.606768791054;55601.220332886434;;;;;5832.811960739338;5051.840461751634;;;;52;52
2.0;3082.0;26686.798399569412;59400.48217901857;57398.197225047435;46637.07381104063;61465.710942724676;66303.38127605576;54716.323139566666;51405.93474021516;52504.36167319928;56374.53457320755;56299.947371157745;;;;;6279.104111774678;5535.437593990409;;;;52;52
2.0;3083.0;26701.656006988615;59609.37233146333;57395.58428065612;46833.08838727399;61665.59426847459;66406.08475672876;55200.897962376286;51593.13293212264;52499.88707595296;56404.98607570097;56662.39739661261;;;;;6576.2841046815065;5787.827839597511;;;;52;52
2.0;3084.0;26669.946621313586;60269.90603705164;57395.17679159889;47132.174362110716;61788.34982559624;66473.57486355366;55808.58412200547;51710.305918771606;52497.95267787097;56467.46865252658;56938.06439448497;;;;;7005.489734580968;6071.402465109634;;;;52;52
2.0;3085.0;26648.260509842075;60961.1653706632;57392.02074247699;47681.76623421175;62111.014492826034;67060.93327151274;56542.112988309105;51836.627769257204;52495.11228605243;56540.03961660424;57337.41102170499;;;;;7411.898537126569;6309.275252153271;;;;52;52
2.0;3086.0;26725.617171251903;61270.573996671366;57375.804137057756;47968.852903675266;62678.20621846178;67828.10983691303;57115.0811317404;51958.57018872763;52486.971321301724;56653.88530735665;57538.109499369486;;;;;7591.067996103217;6467.165084540141;;;;52;52
2.0;3087.0;26815.005174186565;61449.45527397227;57367.85703365308;48131.58884847541;63101.40394326795;68257.08849791967;57507.85351839275;52063.48149832495;52485.60616419888;56723.20588719765;57596.280298010985;;;;;7874.979461077575;6884.709126689696;;;;52;52
2.0;3088.0;26914.653289071946;61667.637597261186;57367.31601513048;48222.480980051856;63392.849765554805;68455.94536822541;58059.0478666211;52147.502368924164;52482.04535347859;56832.29818938673;57654.420224634865;;;;;8380.392107356134;7372.1319946201975;;;;52;52
2.0;3089.0;27001.49817868515;62160.882134707856;57367.114700252285;48364.37367994052;63970.22156647941;68785.26414629165;58418.34508165208;52249.015608471214;52476.0220824389;57008.36168911234;57697.224560520684;;;;;8692.611164652892;7797.128892776644;;;;52;52
2.0;3090.0;27093.410893975393;62443.587318785765;57366.605130321535;48519.744325856336;64249.752989353714;69059.04096863416;58606.687601841986;52342.366762451195;52475.223462931106;57129.89719649558;57761.16307023058;;;;;8920.197843604326;7962.806998966358;;;;52;52
2.0;3091.0;27184.675731856107;62659.8754793095;57363.66709432871;48723.41036931229;64756.783783301034;69283.17607428414;58828.64738722498;52425.24275880409;52474.005050371314;57233.83949720624;57777.93460249113;;;;;9108.491662529903;8088.86489902087;;;;52;52
2.0;3092.0;27241.6185652969;63555.539633711065;57362.088517295786;49158.42517833559;65607.51120004986;69735.53599925923;59065.687108900034;52528.73918638359;52471.72855866783;57434.39046066934;57852.5840898076;;;;;9250.042020861678;8388.385063338666;;;;52;52
2.0;3093.0;27219.081075248025;64323.86845892815;57360.63956231347;49598.56276952885;66271.15049131653;70301.5299508281;59182.90172691804;52587.551521421636;52468.92567800359;57690.10275819931;57881.83192721958;;;;;9632.389428054672;8459.237549469159;;;;52;52
2.0;3094.0;27183.79449326693;64568.93832632344;57359.962590081406;49790.46573889431;66577.51568862976;70511.18272533639;59241.286604703106;52641.887594890184;52466.53987144304;57770.47791439632;57928.96252820028;;;;;9942.709613531306;8478.632182714442;;;;52;52
2.0;3095.0;27148.605185971126;64690.06570358099;57359.39720344576;50175.869445712444;66815.00905195875;70567.97652938755;59486.74062938846;52609.084087147916;52462.678370295165;57766.5884327609;57898.049424545396;;;;;10088.846554562622;8685.80113468285;;;;52;52
2.0;3096.0;27150.871735030923;64931.2100985454;57359.39000758775;50725.51568956838;67024.79174469587;70670.44414592131;59885.33093607905;52588.9784630467;52417.55646663934;57297.656608129764;57846.447589301504;;;;;10320.83104496124;9073.183523860447;;;;52;52
2.0;3097.0;27165.470596607098;65476.70566179617;57359.25723422026;51152.933858718425;67375.4059899232;70941.9206676445;60297.158608557;52584.14205736114;52364.860789093866;57247.666768086;57821.49972799429;;;;;10636.851515700624;9349.055242590133;;;;52;52
2.0;3098.0;27235.830340408604;65872.25587527023;57353.6919819716;51425.37495734862;67782.2314616571;71281.48230734603;60607.723369245985;52552.565864126474;52264.80496573476;57287.53007687725;57801.70290138028;;;;;10890.933062424381;9552.336454100046;;;;52;52
2.0;3099.0;27302.83779931283;66216.35854274279;57350.90476854288;51670.88284945943;68053.40348461708;71579.7040869875;60866.952826471024;52502.39641275919;52182.60135573405;57294.05863897494;57789.50139651104;;;;;11049.194202160968;9726.953233121849;;;;52;52
2.0;3100.0;27356.65798862829;66379.32213739947;57348.84472133495;51862.82525771561;68294.22197019817;71810.64565568532;61140.80337372608;52422.31221866218;52108.90725805993;57329.32611904074;57787.467972303886;;;;;11169.146822006998;9848.357550137673;;;;52;52
2.0;3101.0;27413.4802619087;66505.37740780199;57300.2735617989;52022.574758246985;68466.11560580667;72011.93305941558;61365.66465296632;52387.32922995925;52038.92465666673;57380.52471699377;57787.63072188881;;;;;11236.137328593228;9956.955666924552;;;;52;52
2.0;3102.0;27452.676036666253;66585.80652857231;57214.04866103631;52178.81261920903;68522.56383630377;72113.97287918546;61502.261060625184;52336.65105853593;51973.399852484254;57377.98088218365;57733.40951608002;;;;;11366.234991262678;10121.660718399997;;;;52;52
2.0;3103.0;27489.687625675175;66639.77227434792;57123.18662528381;52301.92824990017;68533.36466332669;72174.2741231912;61599.185612392335;52297.59257233053;51911.90127493543;57365.13192201254;57652.34214418876;;;;;11473.096040101096;10262.306985503323;;;;52;52
2.0;3104.0;27498.087092155187;66674.04642319199;57002.44676825006;52376.06359180063;68483.39504333895;72386.8918302626;61652.334236327355;52273.87043384799;51856.37340868324;57324.67585665474;57482.829505692804;;;;;11559.10295888482;10370.060995594053;;;;52;52
2.0;3105.0;27440.696154698693;66720.08805726563;56884.24040656377;52392.92926473173;68396.45107514948;72639.0050739086;61691.01918941845;52248.411931066104;51806.81116519265;57221.613656362344;57354.815858564994;;;;;11624.16940080914;10457.586747374558;;;;52;52
2.0;3106.0;27399.76494304146;66844.3291689582;56775.157335932396;52386.08274299313;68337.35356858322;72767.13632785497;61686.72534094684;52259.8184655175;51746.73210158478;57151.99968394969;57207.2106011666;;;;;11682.01457387811;10524.722940580763;;;;52;52
2.0;3107.0;27171.666683946853;67020.59963968248;56670.87625466064;52380.98458615404;68352.94732120878;72798.30745623383;61721.53432157017;52317.99059496265;51649.48407836627;57125.65789804621;57075.970714767456;;;;;11778.424493567609;10684.708072689695;;;;52;52
2.0;3108.0;26769.54229417407;67183.39065528127;56576.12388544665;52389.96176983177;68559.95473142774;72831.321055431;61789.99287960498;52369.125739932286;51558.65622408036;57162.158647139164;56950.61227174089;;;;;11899.973032423371;10901.296916450996;;;;52;52
2.0;3109.0;26545.71879531791;67310.36074734997;56480.29398269467;52416.99356196677;68716.47955465823;72893.0262079052;61858.70963627886;52325.32264002848;51486.16509525675;57203.4213776846;56889.397722650516;;;;;11995.027801969343;11155.619440685103;;;;52;52
2.0;3110.0;26378.01728389953;67409.33189425702;56404.45688150172;52428.701320029584;68755.95611309574;72938.56654036086;61954.36993042452;52193.25790889913;51415.821801990925;57190.36113102178;56955.60927540942;;;;;12093.270257988828;11326.649530031433;;;;52;52
2.0;3111.0;26327.418562328603;67492.16513388457;56330.12000606422;52445.13178259168;68798.18711667947;72973.34486646965;62049.43878835569;52032.27210984132;51387.817708964125;57178.47919661273;57021.493008009995;;;;;12176.657159839215;11441.250258193926;;;;52;52
2.0;3112.0;26344.471314811628;67545.11004879513;56267.375424280464;52438.452779046915;68870.03219398147;73055.78046198234;62090.30810619138;51927.46277212378;51360.23846022329;57071.28364955228;57060.48954786656;;;;;12251.031826482444;11502.601290116118;;;;52;52
2.0;3113.0;26374.969347300743;67624.3207453561;56218.10118725707;52424.363277540884;69053.02010706415;73487.10878263389;62114.84271614379;51885.458677118535;51271.43766239005;56902.9674770819;57230.49108465002;;;;;12479.90616814906;11701.472999712616;;;;52;52
2.0;3114.0;26340.035359345948;67779.00927636065;56167.01911845004;52407.23316403529;69372.62232673878;73852.10263722409;62102.6874366496;51891.91890360783;51195.48486996738;56782.25634798706;57417.237286097035;;;;;12807.769038767652;11840.385929764674;;;;52;52
2.0;3115.0;26308.525367240865;68076.77268028085;56122.49454080277;52548.02628270453;70143.18525029569;73914.31180763111;62118.66863119924;52003.766940518515;51123.72989745484;56760.08242467497;57758.97681421294;;;;;12993.229944205923;12037.74159390915;;;;52;52
2.0;3116.0;26304.716720351786;68423.72288320736;56089.6034142642;52701.77151546706;70836.39708524621;73925.88090192039;62142.0305258833;52056.92285299686;51044.50928073758;56786.34087485844;57983.863945160934;;;;;13113.424460577;12276.490990618144;;;;52;52
2.0;3117.0;26257.60858168629;68542.22287370818;56062.972504026366;52735.15098324318;71040.46855344024;74043.98329684662;62227.160943444695;52170.08491092415;50984.49797261767;57369.08472034136;58133.91487789593;;;;;13510.911084312656;12558.49085899713;;;;52;52
2.0;3118.0;26270.02348155515;68847.66407123773;56056.388297779085;52912.30211890788;71276.33061163827;74709.02275642571;62680.80980099395;52419.14674829123;50970.89522560575;58231.286730874795;58578.66104327319;;;;;13963.013864993853;13034.096498856556;;;;52;52
2.0;3119.0;26295.655043360133;69179.92336247081;56053.673581746705;53198.89284238452;71824.12771994862;75457.12812789215;62876.16843338371;52534.57077630287;50964.18650941844;58491.736331432054;58690.436466288986;;;;;14144.607174318677;13288.751114874374;;;;52;52
2.0;3120.0;26289.973695710236;69594.36088288207;56053.44115064239;53287.060335496164;72301.73062318267;75892.44827055205;62951.91123485135;52558.437437064385;50940.579779062;58717.925649578174;58736.75672370566;;;;;14298.56232198016;13430.452509234692;;;;52;52
2.0;3121.0;26285.543675707602;69820.10561650757;56049.89851543325;53330.71117809432;72534.67172361698;76082.83829261904;63000.7613386408;52444.627075051365;50866.7855827813;59008.92974962581;58844.31352889273;;;;;14392.725256149562;13552.501834270768;;;;53;53
2.0;3122.0;26275.306262293267;69830.26017094881;55980.7663666721;53265.39790963557;72705.6054071688;76036.74624609643;63173.52595953789;52321.45454366695;50470.54687248233;59006.52646810708;59033.53125690439;;;;;14710.963937345376;13819.51903061458;;;;53;53
2.0;3123.0;26301.256004110262;69781.50209297125;55869.29092000465;53158.102358667056;72752.74828035955;75842.70060138617;63362.35889665871;52241.55595407382;50252.47435870576;59128.1481651075;59304.188927865114;;;;;15033.796064095173;14720.339333041884;;;;53;53
2.0;3124.0;26435.01019569839;69785.88568580773;55694.04870290107;53601.03663092892;72799.82862618458;75767.95613233789;63758.21547382066;52544.58571090147;50183.41863560071;59793.320136416296;60050.66309622842;;;;;15313.292508716737;15561.717421219324;;;;53;53
2.0;3125.0;26671.11136712443;69769.96888194005;55564.939312576294;54040.32753381502;72835.22176911373;75478.39135318442;64582.08777214949;52662.78474981962;49923.17460912339;60424.75851695528;60663.10057265145;;;;;15733.577501939379;16594.039613206383;;;;53;53
2.0;3126.0;26923.940021638155;69565.38017199574;55445.38026287672;53981.83360948473;73002.87672039092;75312.78598530692;65293.15054523511;53225.446136683386;49778.69315148979;60908.46429050981;61275.5252466683;;;;;16368.238001787344;17103.0297636792;;;;53;53
2.0;3127.0;27067.853589384795;69289.93167835216;55014.36408707766;53488.02179446564;73174.90348541875;75099.16131962581;65565.98291292325;53572.011600710015;49381.17744961873;61117.33758748084;61552.69848408261;;;;;16737.565662453027;17515.338643191975;;;;53;53
2.0;3128.0;27174.830599704022;68986.85011550391;54373.922545759066;53214.259322232;73108.92282094831;74977.75733814898;65331.38877118207;53578.54744512022;48921.56685554093;61122.88270557601;61801.02583910793;;;;;17115.491644560083;18483.088098971242;;;;53;53
2.0;3129.0;27218.371805401668;68676.75740780946;53944.56351965913;53059.01544661454;72993.59689975448;75128.96536636451;65204.2440733985;53600.57804960013;48640.261758447436;61082.00489375593;61928.263425833116;;;;;17433.457909324407;18750.54481579795;;;;53;53
2.0;3130.0;27264.595846144402;68657.52207010146;53695.424814507795;53216.92679485383;72934.05916112434;75235.88208822653;65393.062799075946;53754.66786421911;48493.326432891714;61373.427450417395;62054.30027886426;;;;;17753.830959223113;18794.746701780703;;;;53;53
2.0;3131.0;27462.761392800105;68331.18844314624;53517.95871816179;53524.660546252344;72945.89745857903;75203.02785357689;66020.40801377277;53781.508905309456;48413.25385748684;62318.05585665914;62155.44488727541;;;;;17932.530111685006;18814.577619733544;;;;53;53
2.0;3132.0;27562.133406487632;67813.38123687236;53141.49450925436;53576.074503478754;72907.54081010936;74715.08169452591;66066.07566728149;53673.58018683096;48314.33132568406;62604.837054337644;62209.96675229531;;;;;18112.756592974358;18842.572948564113;;;;53;53
2.0;3133.0;27597.889030770566;67395.0514542784;52702.00805953847;53584.886199487206;72790.09843781979;74465.74109256738;66123.27841068726;53622.962078976176;48186.57080738841;62779.829923288;62269.56801323379;;;;;18384.73114060869;19247.967967399574;;;;53;53
2.0;3134.0;27631.41565676993;67258.22218120906;52219.43281087265;53645.57704605048;72713.86606455692;74899.34929656307;66210.6625311128;53420.081060650664;48023.20135803707;62768.29856766153;62387.00075460589;;;;;18483.428866138027;19816.58686994732;;;;53;53
2.0;3135.0;27656.016655358537;67176.72896189411;51763.373059722304;53869.88077645952;72649.81646847518;75230.03146285802;66245.56473992439;52990.87609447596;47771.80288297902;62484.633742537146;62504.276740495494;;;;;18828.402834843528;20441.678981791185;;;;53;53
2.0;3136.0;27618.98327579923;67161.5787914631;51373.518203077794;53974.31119197771;72267.97963721665;75352.90511364369;66459.27352604791;52521.06993639786;47411.468695141135;62376.49152589145;62608.716494220454;;;;;19396.80591991684;20796.287478892165;;;;53;53
2.0;3137.0;27544.66994171721;67109.69604354806;51090.31652402799;54069.93238261323;71904.59130454274;75378.82549419515;66536.44773672089;52106.94287503502;47057.037356629415;62072.78086127692;62764.570608341346;;;;;19774.56408514249;21055.387640431007;;;;53;53
2.0;3138.0;27450.063557152815;66985.76487626378;50829.98818680694;54114.70662408411;71691.26534877518;75467.90608702369;65970.84395444581;51743.83998707952;46728.33829610039;61847.295217133615;62811.14199612486;;;;;19923.51407692392;21199.82347036037;;;;53;53
2.0;3139.0;27393.960754890562;66845.56202614798;50489.99914473924;54120.56562186246;71422.96472768154;75485.99503189401;65645.72432137048;51433.94542891056;46479.855756753255;61887.76109371853;62950.644316661;;;;;20159.612085032877;21286.502090490325;;;;53;53
2.0;3140.0;27375.03338208549;66714.37188521639;50316.64086163038;54084.02184380321;71073.80300247227;75433.58929237585;65625.75041417131;51231.153942259465;46338.51965162282;62212.7512767907;63005.96944919781;;;;;20785.88441530637;21385.07128418004;;;;53;53
2.0;3141.0;27310.28128234525;66506.78244746297;49868.25935470775;54038.095262977404;70986.55268133896;75255.83902791174;65593.03119453453;50932.34712509751;46232.45014491086;62248.90470448388;62676.54667545771;;;;;20983.43970292803;21464.360112823473;;;;53;53
2.0;3142.0;27283.000494489093;66270.76368142542;49332.08846486403;53970.06164068213;70925.28424029036;74752.4040551259;65651.90842626251;50608.53804704385;46096.150498647745;61835.433361610834;62479.96606069647;;;;;21096.97959086617;21515.29536639703;;;;53;53
2.0;3143.0;27326.539156112343;66126.28667010012;48946.592523123516;53918.97170694951;70734.76083088096;74536.21643874027;65763.22327932663;50646.73872980349;45769.79804274114;61653.687231285774;62527.39680219925;;;;;21307.24891644683;21556.77167210025;;;;53;53
2.0;3144.0;27315.07618611199;65913.27575703661;48674.10089704439;54267.297169900834;70573.80251826019;74522.312567634;65802.91051396396;51099.470814358574;45550.19200648536;61559.319258302254;62479.10378007157;;;;;21484.234130500947;21584.292139569297;;;;53;53
2.0;3145.0;27279.645193297267;65091.7861860683;48375.30671811491;54569.481947663575;70413.34006168736;74254.60090395735;65783.74100659498;51054.4203023194;45445.79579136393;61486.111693482155;62199.10323527851;;;;;21865.78801579545;21637.103524947903;;;;53;53
2.0;3146.0;27078.700249982565;64976.36818420321;48076.84175385056;54529.6449508059;70208.82324357651;74127.9305546935;65432.92849565593;50986.350594468124;45109.274735952196;61374.860278249485;61933.30138643518;;;;;22238.605579864605;21739.561536249526;;;;53;53
2.0;3147.0;26682.89439711784;65081.00545918859;47819.04804426185;54697.10554489968;70091.49173154094;73817.07565201455;65182.126278458134;51203.085987780105;44216.27462616918;60662.5814665891;61925.31065546672;;;;;22496.79198263946;21925.585926374126;;;;53;53
2.0;3148.0;26471.72163845961;65192.8089028548;47530.64645391817;54969.618405386536;70131.12200650027;73587.85892459447;64960.55784016424;51549.699320274616;43576.7703246269;60035.385689658746;62020.37531718561;;;;;22759.643168521667;22022.24273100642;;;;53;53
2.0;3149.0;26506.2735176703;65268.57307139615;47278.07595186278;54979.89290251493;70239.21760745044;73358.60011155717;64757.80466787628;51742.02194869065;43173.383901962006;59605.75889958071;62025.35644189113;;;;;23015.142742606728;22417.82753339703;;;;53;53
2.0;3150.0;26614.295848317674;65087.63421349075;46980.536490015984;54956.48805644991;70608.22249503474;73204.08719994531;64573.02595075513;51627.414750611584;42829.81205147305;59492.53182404682;62007.78340127719;;;;;23395.211282365603;23012.610936398087;;;;53;53
2.0;3151.0;26763.185809929408;65092.600436167515;46759.01240755478;55441.31797767131;71269.7546767741;72995.48976754784;64698.04746772538;51692.232746010646;42597.613998267014;59684.8674154744;62683.042848891375;;;;;23692.334614402793;23613.14662047954;;;;53;53
2.0;3152.0;26923.864807496513;65196.73555964572;46567.139104958136;55912.05758567603;71802.31380213963;72936.8658933182;64960.8501920616;51796.619345692074;42439.123614541815;59785.59445787217;63594.85510758783;;;;;23962.23060033584;24042.190488591576;;;;53;53
2.0;3153.0;27016.40213423931;65192.279903235605;46226.226912807295;56108.844753996826;71769.08442400824;72874.65839069127;65147.17188911163;51948.80294749504;42145.23771522507;59772.480270942346;64090.04734158977;;;;;24297.2606737452;24405.17084025633;;;;53;53
2.0;3154.0;26960.30375794165;64773.63462010464;45679.941961734185;56097.439451431615;71376.59923984406;72610.80334128186;65169.38479222251;51835.18988364144;41533.46735980418;59467.31438650433;64206.469275506475;;;;;24658.125909560695;24679.261951241344;;;;53;53
2.0;3155.0;26856.050272078788;64078.98478808864;44888.96000735009;55873.49447030716;71085.67606478318;72063.3529772113;65188.756986253386;51217.425431570264;41063.17583689115;59166.3848589867;64109.71248304002;;;;;25054.416770166037;25199.466202279455;;;;53;53
2.0;3156.0;26814.77366564777;63164.9803816284;43845.9489643343;55735.97639372304;70608.77446745323;71377.9045015532;65121.269459359515;50840.27874286909;40678.31027784388;59094.43344523455;63912.77197152373;;;;;25885.86550502714;25356.243744371724;;;;53;53
2.0;3157.0;26756.38209651888;62433.26723619851;42662.975677809016;55432.51676745504;69952.81641853828;70723.99596270475;64769.361281851896;50488.47931983248;40356.033666701034;58950.9183646457;63577.147397004665;;;;;26403.902216681694;25385.476401862772;;;;53;53
2.0;3158.0;26722.57134845327;61762.073237016906;42049.93457859526;55171.13587095623;69368.40130209361;70000.80803860404;64390.80425552526;50311.12251925705;40083.19823301935;58861.80394373837;63117.37467433187;;;;;26570.999694691258;25515.14958607716;;;;53;53
2.0;3159.0;26712.58769619612;61203.11750134033;41689.2106051878;55080.02618934517;68916.17947588752;69464.49107230318;63767.17728547754;50463.328200291115;39881.913020212305;58876.33659470747;62688.13295834954;;;;;26917.92637423185;26040.29269380516;;;;53;53
2.0;3160.0;26703.17279659627;60821.61851191215;41414.85710967681;55054.012482569684;68648.82007501177;69244.18558376188;63156.46400945977;50720.523559272464;39763.77517925389;58854.82345913999;62352.8205977057;;;;;27157.397008803076;26808.806469314368;;;;53;53
2.0;3161.0;26697.20930014466;60672.19683003412;41147.58964237676;55009.52494993612;68456.22614125058;69030.05116944689;62711.14189533691;50961.74645400964;39678.98694433759;58790.61660994978;62103.74235484755;;;;;27352.752895083184;27351.83671610144;;;;53;53
2.0;3162.0;26718.453914407535;60563.03067575232;40952.376918020265;54970.31979892166;68351.78291979112;68772.89490869937;62092.06360057538;51194.9541644642;39586.519983909435;58727.90479868894;61935.93378801535;;;;;27499.868446534165;27627.936289228546;;;;53;53
2.0;3163.0;26788.77005494258;60454.50139340802;40807.61797975987;54911.79476140086;68216.88577671336;68666.96119998493;61434.73345371753;51283.56897510361;39493.138568171744;58641.50374338016;61714.112661980726;;;;;27607.31435600201;27803.536202461393;;;;53;53
2.0;3164.0;26884.150291067668;60353.37128601101;40679.22475042832;54653.15455110801;67870.0571473361;68587.69467286993;61128.26904549941;51113.98627598713;39355.30454930787;58552.375311419724;61523.08096001939;;;;;27742.683859916335;27949.81869945644;;;;53;53
2.0;3165.0;26958.97343452594;60152.495288730905;40368.38236642636;54262.76607521285;67702.79453670609;68236.49350521059;60953.08581921339;51069.56185757363;39189.21718285866;58434.10372675983;61329.403824230314;;;;;27854.317361816982;28102.63565039562;;;;53;53
2.0;3166.0;26989.463176599624;60053.095633148056;40156.867940705044;53947.09319008248;67643.97641615687;68019.07964952353;60839.144641733175;51166.62558716029;38984.37655917119;58328.66360621469;61195.05031890077;;;;;27931.80784841901;28258.638461474315;;;;53;53
2.0;3167.0;27000.6763739187;59955.29729655199;40045.44945119509;53839.9663435203;67547.36352864078;67801.84737144412;60554.80790327895;51233.929745597125;38739.42675350341;58158.03693679947;61006.06711184045;;;;;27990.975700639392;28413.4699633324;;;;53;53
2.0;3168.0;26779.084267454222;59823.69649125523;39964.571940025926;53437.71489965391;67229.33165079074;67333.33405299686;59677.71383758205;51500.04042954584;38237.78122830432;57597.3523532142;60170.82633126733;;;;;28053.31198838241;28542.41944103756;;;;53;53
2.0;3169.0;26173.641100789002;59448.158849024745;39630.71786541631;52540.45650573907;66348.64876961535;66445.72188888185;58921.49771510024;51648.09583274888;37280.14957800216;57131.23785107644;59197.22326015794;;;;;28168.9212704698;28639.88704985072;;;;53;53
2.0;3170.0;25695.246038173904;59004.90919016894;39236.00296577819;51562.8774129282;65676.53688129326;65552.67085399105;58165.53556436345;51863.34630238271;36740.31588004733;56929.75445179199;58274.93388589393;;;;;28280.096478208347;28758.11654625868;;;;53;53
2.0;3171.0;25418.100285848515;58649.64862673038;38806.97439613879;50800.464140801465;65031.839578752646;64749.750509948695;57501.74853173418;51684.26006208421;36194.03493721997;56821.505659281866;57606.81180965608;;;;;28389.625932571016;28960.54844900591;;;;53;53
2.0;3172.0;25290.63520482772;58373.80814915687;38440.99704709866;50538.16609983844;64592.75116201959;64218.85014095278;56878.92238884978;51411.587248486896;35781.13724315455;57009.98676736991;56955.83057619346;;;;;28564.153733390947;29100.01459272854;;;;53;53
2.0;3173.0;25135.845846866352;58198.74541561366;38132.90317783516;50577.55742977762;64343.21967020185;63898.111139885375;56469.70006142939;51467.570997450995;35205.08575882901;56668.89531979084;56483.91728189323;;;;;28814.892187720317;29245.115309491655;;;;53;53
2.0;3174.0;24264.29808003758;58506.31509456242;37840.9567573627;50522.02544345651;64301.01194713883;64025.640765637065;56147.772590326604;51711.48218727707;34420.4170434593;55969.4585563647;56168.44930792697;;;;;28936.405380009703;29302.48239084485;;;;53;53
2.0;3175.0;23643.673689371804;58653.41292285915;37532.044243175806;50474.90463349499;64522.6587417089;63941.11939775749;56046.32650657337;51679.63506833693;33947.67748433819;55666.46227222452;55940.204973324624;;;;;29402.38638775866;29410.99200508018;;;;53;53
